http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;48;2016-03-02;CNN User;@alphacat401 @Devon Baker while opinion writers are not told what to write... it means CNN can choose to only publish opinion articles which fall in line with their views. Whether or not that is the case is up for discussion. Very easy to argue why that could be the case though.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;49;2016-03-02;SidneyFreedman;@alphacat401 @Devon Baker It's not logic it's fact. Take a look around CNN alpha. NOT ONE negative article has been published in months about Hillary. Don't you find that odd?;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;50;2016-03-02;JDBSD;@alphacat401Not sure opinion writers are told what to write - but CNN controls what opinion writers get posted on here and which do not.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;51;2016-03-02;William Micheals;@alphacat401 @Devon Baker CNN is a Democrat's site/news outlet. So yes.. they are chosen for their views.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;52;2016-03-02;emintey1 .;@Devon Baker Trump has given to Hillary, so what does that say?;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;53;2016-03-02;booboospal;This is an OPINION piece, not a news article.  Where is there bias in actual news articles?;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;54;2016-03-02;jim gray;@booboospal paid democratic party/ clinton s h i l l.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;55;2016-03-02;emintey1 .;@jim gray @booboospal Where do I sign up to get paid?;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;56;2016-03-02;wes c;"Hillary may or may not be affected by the email scandal. I do know in my heart that she will face a trial for her actions because that is the way of a just and equal United States. The Obama administration has held itself to be above the board and transparent with all things and would NEVER allow true justice to be intertwined with political gain. ;)";neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;57;2016-03-02;emintey1 .;@wes c In your heart?;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;58;2016-03-02;alphacat401;@wes c I will wait for evidence myself.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;59;2016-03-02;Devon Baker;@wes c Did you hear they are going to hold the investigation until AFTER the elections? Obama still has pull in WA DC and he's using it to make sure she becomes president.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;60;2016-03-02;alphacat401;@Devon Baker @wes c I had not heard that and in an interview with the AG on Fox the other day she made no indication of any such action being taken, planned or thought of. Where did you hear this news?;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;61;2016-03-02;Devon Baker;@alphacat401 @Devon Baker @wes c It was after the interview. not before. I had to watch that interview she clearly was passive aggressive about every question. It was like interviewing a wall with pre screened questions and answers. You could tell she was given the questions beforehand.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;62;2016-03-02;booboospal;DB:  Nothing you write is credible.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;63;2016-03-02;jim gray;@booboospal paid democratic party/clinton s h i l l.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;64;2016-03-02;Charles10034;@wes c You must have been a writer for MAD magazine in its day.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;65;2016-03-02;Eddie;As a Democrat I was already thinking of voting in the Republican Primaries (because it's clear who will win on the Democratic side) and vote for Trump. Then in die General election I'm surely going to vote Democrat.I'm just asking myself if only I had this idea. It would be interesting to know how many Trump voters actually know they will vote for Hillary in November. Just thinking ...;neg
